 826  0  0 -197.42066 -212.23438   94.28344  69756.00000
 826  0  1 -176.40836 -227.72255   97.62116  53477.00000
 826  0  2 -175.65895 -220.61376  119.56571  40644.00000
 826  0  3 -191.91435 -204.25063  118.74731  53477.00000
 827  0  0 -199.96257 -219.73130   64.79923  69756.00000
 827  0  1 -198.79366 -224.53996   38.95255  53477.00000
 827  0  2 -182.22612 -239.98247   43.39159  40644.00000
 827  0  3 -179.14505 -235.79394   65.87765  53477.00000
 828  0  0  228.64539 -167.28769  105.26408  69756.00000
 828  0  1  239.76563 -144.51011  112.33960  53477.00000
 828  0  2  229.90810 -147.05833  133.05181  40644.00000
 828  0  3  216.80069 -165.54924  128.69955  53477.00000
 829  0  0  240.14474 -165.69862   77.02893  69756.00000
 829  0  1  247.92203 -161.24865   52.28520  53477.00000
 829  0  2  259.61733 -142.95289   60.10471  40644.00000
 829  0  3  252.14614 -142.79928   81.94087  53477.00000
 830  0  0  223.46156 -189.92873   68.87070  69756.00000
 830  0  1  206.99552 -208.37458   59.86177  53477.00000
 830  0  2  216.51539 -205.55276   39.02744  40644.00000
 830  0  3  229.96046 -187.33546   43.50182  53477.00000
 831  0  0  211.96221 -191.51780   97.10584  69756.00000
 831  0  1  198.83912 -191.63604  119.91617  53477.00000
 831  0  2  186.80616 -209.65820  111.97454  40644.00000
 831  0  3  194.61500 -210.08542   90.26051  53477.00000
 832  0  0 -218.91807  177.11936  106.17438  69756.00000
 832  0  1 -234.44899  156.02618  103.64279  53477.00000
 832  0  2 -231.76291  152.33401  126.26607  40644.00000
 832  0  3 -215.79717  168.37219  130.79729  53477.00000
 833  0  0 -220.53528  183.57875   76.38102  69756.00000
 833  0  1 -220.17394  185.85362   50.16585  53477.00000
 833  0  2 -235.94108  169.02223   49.29323  40644.00000
 833  0  3 -236.19013  162.98054   71.56644  53477.00000
 834  0  0 -199.26302  205.18916   79.91161  69756.00000
 834  0  1 -178.61982  221.46599   81.12149  53477.00000
 834  0  2 -180.98299  224.85394   58.41473  40644.00000
 834  0  3 -197.27164  209.11997   53.96699  53477.00000
 835  0  0 -197.64581  198.72976  109.70498  69756.00000
 835  0  1 -192.89488  191.63854  134.59843  53477.00000
 835  0  2 -176.80483  208.16571  135.38757  40644.00000
 835  0  3 -176.87868  214.51162  113.19784  53477.00000
 836  0  0  210.00986  141.65944   88.16577  69756.00000
 836  0  1  222.27088  118.93947   93.26591  53477.00000
 836  0  2  228.80397  118.42668   71.13639  40644.00000
 836  0  3  216.73713  136.45562   63.26186  53477.00000
 837  0  0  199.72041  144.10685  116.80352  69756.00000
 837  0  1  188.89021  143.07921  140.76581  53477.00000
 837  0  2  202.22060  124.74972  145.12365  40644.00000
 837  0  3  211.19298  121.57443  124.09810  53477.00000
 838  0  0  182.63995  168.05006  108.62035  69756.00000
 838  0  1  164.96716  186.37326  101.95153  53477.00000
 838  0  2  158.09224  186.60835  123.98197  40644.00000
 838  0  3  170.50091  168.85712  131.95559  53477.00000
 839  0  0  192.92940  165.60264   79.98260  69756.00000
 839  0  1  198.34783  162.23353   54.45163  53477.00000
 839  0  2  184.67562  180.28530   49.99470  40644.00000
 839  0  3  176.04506  183.73831   71.11934  53477.00000
  40  0  0 -150.63483   -7.81697   67.63203  4276.00000
  40  0  1 -149.83763   11.89011   68.90313  4109.00000
  40  0  2 -141.23047   20.06838   84.19411  4030.00000
  40  0  3 -133.00056    8.60308   98.96943  3867.00000
  40  0  4 -133.37929  -10.77058   98.45024  3908.00000
  40  0  5 -142.32095  -19.59308   82.55820  4194.00000
  40  1  0 -160.95809   -8.40115   71.86836  8371.00000
  40  1  1 -160.08423   12.80948   73.27282  8045.00000
  40  1  2 -150.82385   21.56709   89.71886  7867.00000
  40  1  3 -141.97766    9.27611  105.61456  7582.00000
  40  1  4 -142.38948  -11.55392  105.04617  7665.00000
  40  1  5 -151.99341  -21.05514   87.96280  8257.00000
  40  2  0 -174.92913   -9.11362   77.75742  11049.00000
  40  2  1 -173.95072   13.92595   79.32816  10620.00000
  40  2  2 -163.88460   23.59016   97.24646  10455.00000
  40  2  3 -154.25299   10.16855  114.56884  10114.00000
  40  2  4 -154.72449  -12.57452  113.87567  10218.00000
  40  2  5 -165.16865  -22.94104   95.31094  10960.00000
  40  3  0 -190.29368   -9.64015   85.01161  14146.00000
  40  3  1 -189.24805   14.78220   86.67206  13536.00000
  40  3  2 -178.58078   25.20643  105.71640  13603.00000
  40  3  3 -168.25064   11.02409  124.35148  13405.00000
  40  3  4 -168.82382  -13.42319  123.42344  13364.00000
  40  3  5 -179.95356  -24.48504  103.63816  14245.00000
  40  4  0 -206.93957  -10.08083   93.95065  16645.00000
  40  4  1 -205.83381   15.11405   95.66497  15647.00000
  40  4  2 -194.81853   26.03233  115.33608  16324.00000
  40  4  3 -184.19010   11.72407  134.47194  16557.00000
  40  4  4 -184.92663  -13.80322  133.22022  15927.00000
  40  4  5 -196.39750  -25.24779  112.88767  17140.00000
  40  5  0 -221.72955  -10.15085  102.27200  11753.00000
  40  5  1 -220.65384   15.20772  103.98558  10975.00000
  40  5  2 -209.49416   26.14969  123.82029  11554.00000
  40  5  3 -198.88573   11.96136  142.83981  11729.00000
  40  5  4 -199.71826  -13.73658  141.55906  11158.00000
  40  5  5 -211.15535  -25.26058  121.22709  12047.00000
  41  0  0 -137.16666   63.14974   70.36599  3501.00000
  41  0  1 -143.13908   44.49990   71.23662  3897.00000
  41  0  2 -151.46731   37.00859   55.91170  4157.00000
  41  0  3 -153.74620   48.70085   39.42024  4130.00000
  41  0  4 -147.01413   67.59155   40.34094  3678.00000
  41  0  5 -139.07235   73.82628   55.77828  3305.00000
  41  1  0 -146.40355   67.02533   75.30414  6854.00000
  41  1  1 -152.82144   47.03902   76.21126  7628.00000
  41  1  2 -161.80812   38.94406   59.67642  8166.00000
  41  1  3 -164.26550   51.55016   41.89316  8129.00000
  41  1  4 -157.02774   71.87338   42.87425  7205.00000
  41  1  5 -148.48023   78.55501   59.51798  6490.00000
  41  2  0 -159.00907   72.34342   81.95289  9105.00000
  41  2  1 -166.01243   50.59255   82.87542  10156.00000
  41  2  2 -175.82578   41.72455   64.79046  10822.00000
  41  2  3 -178.54116   55.47020   45.33928  10786.00000
  41  2  4 -170.65860   77.60747   46.43410  9611.00000
  41  2  5 -161.30984   84.91276   64.65038  8679.00000
  41  3  0 -173.38702   78.19431   89.23004  12171.00000
  41  3  1 -180.89730   54.86349   89.98269  13208.00000
  41  3  2 -191.36111   45.61308   70.50409  13925.00000
  41  3  3 -194.35103   60.11677   49.68652  14037.00000
  41  3  4 -186.00096   83.90039   50.69256  12814.00000
  41  3  5 -175.89132   91.82593   70.42652  11631.00000
  41  4  0 -189.51898   84.57185   97.01748  15725.00000
  41  4  1 -197.45026   60.44598   97.18371  15838.00000
  41  4  2 -208.45478   50.80466   76.65836  16510.00000
  41  4  3 -211.56855   65.65936   55.21138  17049.00000
  41  4  4 -202.96855   90.45359   55.97099  16117.00000
  41  4  5 -192.20875   99.16531   76.85717  15053.00000
  41  5  0 -204.24065   89.91963  103.11104  11582.00000
  41  5  1 -212.43887   65.68122  103.11035  11228.00000
  41  5  2 -223.63469   55.90129   82.26612  11687.00000
  41  5  3 -226.69390   70.85916   60.74760  12035.00000
  41  5  4 -218.01459   95.74400   61.46149  11568.00000
  41  5  5 -206.98684  104.76162   82.57514  11116.00000
  42  0  0 -159.01888   14.82064   42.65544  4276.00000
  42  0  1 -159.99528   -4.88238   41.44817  4109.00000
  42  0  2 -163.32258  -13.18002   24.27668  4030.00000
  42  0  3 -165.82827   -1.84411    7.46260  3867.00000
  42  0  4 -165.01642   17.51975    7.82752  3908.00000
  42  0  5 -161.54243   26.46585   25.66696  4194.00000
  42  1  0 -169.66291   15.87881   45.88693  8371.00000
  42  1  1 -170.72453   -5.32758   44.54934  8045.00000
  42  1  2 -174.29927  -14.21372   26.07827  7867.00000
  42  1  3 -177.00274   -2.06160    7.99474  7582.00000
  42  1  4 -176.12700   18.75794    8.39791  7665.00000
  42  1  5 -172.38567   28.39169   27.56933  8257.00000
  42  2  0 -184.16963   17.23504   50.14065  11049.00000
  42  2  1 -185.32874   -5.80045   48.63428  10620.00000
  42  2  2 -189.24640  -15.60365   28.52611  10455.00000
  42  2  3 -192.19803   -2.33304    8.82455  10114.00000
  42  2  4 -191.21292   20.39842    9.33479  10218.00000
  42  2  5 -187.15127   30.90922   30.17275  10960.00000
  42  3  0 -200.62501   18.48088   54.21962  14146.00000
  42  3  1 -201.84424   -5.93754   52.62099  13536.00000
  42  3  2 -206.03856  -16.50810   31.27121  13603.00000
  42  3  3 -209.24841   -2.48672   10.10014  13405.00000
  42  3  4 -208.12527   21.94813   10.83229  13364.00000
  42  3  5 -203.79519   33.16369   33.03938  14245.00000
  42  4  0 -219.14025   19.71641   57.80375  16645.00000
  42  4  1 -220.37795   -5.47548   56.13642  15647.00000
  42  4  2 -224.71873  -16.54465   34.08809  16324.00000
  42  4  3 -228.00906   -2.40227   12.33865  16557.00000
  42  4  4 -226.76453   23.11353   13.40943  15927.00000
  42  4  5 -222.33735   34.71733   36.25071  17140.00000
  42  5  0 -235.84349   20.49836   60.69918  11753.00000
  42  5  1 -237.11055   -4.85589   59.05376  10975.00000
  42  5  2 -241.44387  -15.95217   36.78774  11554.00000
  42  5  3 -244.68099   -1.93047   15.14281  11729.00000
  42  5  4 -243.48558   23.75926   16.29431  11158.00000
  42  5  5 -239.02944   35.44108   39.11266  12047.00000
  43  0  0 -153.16736  -56.58280   33.04047  3501.00000
  43  0  1 -157.59249  -37.69792   35.87308  3897.00000
  43  0  2 -154.05540  -30.09830   52.90444  4157.00000
  43  0  3 -145.86808  -41.92413   67.29152  4130.00000
  43  0  4 -141.99646  -61.05453   62.59415  3678.00000
  43  0  5 -145.85333  -67.38160   45.70191  3305.00000
  43  1  0 -163.59279  -60.01390   35.10534  6854.00000
  43  1  1 -168.33219  -39.77537   38.17207  7628.00000
  43  1  2 -164.51607  -31.56353   56.54849  8166.00000
  43  1  3 -155.68732  -44.31367   72.06248  8129.00000
  43  1  4 -151.51989  -64.89471   67.01926  7205.00000
  43  1  5 -155.68807  -71.67533   48.81576  6490.00000
  43  2  0 -177.76440  -64.72668   37.99367  9105.00000
  43  2  1 -182.89595  -42.70149   41.39319  10156.00000
  43  2  2 -178.70925  -33.70629   61.48217  10822.00000
  43  2  3 -169.07203  -47.60842   78.46802  10786.00000
  43  2  4 -164.55010  -70.02610   72.95515  9611.00000
  43  2  5 -169.11671  -77.43949   53.03564  8679.00000
  43  3  0 -193.72637  -69.89171   41.52255  12171.00000
  43  3  1 -199.07960  -46.27010   45.35144  13208.00000
  43  3  2 -194.50049  -36.88666   66.92596  13925.00000
  43  3  3 -184.24281  -51.55465   85.15501  14037.00000
  43  3  4 -179.36894  -75.63721   79.43906  12814.00000
  43  3  5 -184.33042  -83.67913   57.87150  11631.00000
  43  4  0 -211.38959  -75.50528   45.77178  15725.00000
  43  4  1 -216.66628  -51.08083   50.30977  15838.00000
  43  4  2 -211.82863  -41.30011   73.03155  16510.00000
  43  4  3 -201.28320  -56.32281   91.83162  17049.00000
  43  4  4 -196.10069  -81.42861   86.16316  16117.00000
  43  4  5 -201.31848  -90.26560   63.30310  15053.00000
  43  5  0 -226.84960  -80.17077   50.42787  11582.00000
  43  5  1 -232.22293  -55.62557   55.26228  11228.00000
  43  5  2 -227.32631  -45.70324   78.35008  11687.00000
  43  5  3 -216.69758  -60.83224   97.17259  12035.00000
  43  5  4 -211.42843  -86.03239   91.49074  11568.00000
  43  5  5 -216.59480  -95.18250   68.28947  11116.00000
  44  0  0  130.91467   40.04293   62.99978  4276.00000
  44  0  1  134.56855   20.62272   62.64669  4109.00000
  44  0  2  128.26882    9.51959   77.20058  4030.00000
  44  0  3  117.93293   17.62006   92.85454  3867.00000
  44  0  4  113.95855   36.56212   93.92895  3908.00000
  44  0  5  120.42997   48.41427   78.82948  4194.00000
  44  1  0  140.91553   42.58595   67.28621  8371.00000
  44  1  1  144.83335   21.67758   66.94242  8045.00000
  44  1  2  138.04618    9.77239   82.59884  7867.00000
  44  1  3  126.94391   18.44639   99.43623  7582.00000
  44  1  4  122.67510   38.81423  100.58127  7665.00000
  44  1  5  129.61992   51.56992   84.35129  8257.00000
  44  2  0  154.47036   45.93913   73.23612  11049.00000
  44  2  1  158.69831   23.21771   72.90766  10620.00000
  44  2  2  151.35364   10.13290   89.95562  10455.00000
  44  2  3  139.25709   19.61402  108.30649  10114.00000
  44  2  4  134.61630   41.86319  109.48438  10218.00000
  44  2  5  142.16132   55.76686   91.85047  10960.00000
  44  3  0  169.44781   49.31465   80.53349  14146.00000
  44  3  1  173.92116   25.22801   80.18077  13536.00000
  44  3  2  166.17973   11.17967   98.28758  13603.00000
  44  3  3  153.25441   21.13732  118.00808  13405.00000
  44  3  4  148.32744   45.08329  119.09204  13364.00000
  44  3  5  156.36438   59.91421  100.29990  14245.00000
  44  4  0  185.72158   52.75883   89.50502  16645.00000
  44  4  1  190.31009   27.90411   89.14244  15647.00000
  44  4  2  182.35064   13.24748  107.83276  16324.00000
  44  4  3  169.11492   23.22024  128.06221  16557.00000
  44  4  4  164.10003   48.27776  128.91255  15927.00000
  44  4  5  172.37454   63.60091  109.60697  17140.00000
  44  5  0  200.25927   55.47628   97.82754  11753.00000
  44  5  1  204.91368   30.46938   97.45082  10975.00000
  44  5  2  196.82157   15.74420  116.30201  11554.00000
  44  5  3  183.63021   25.61433  136.40570  11729.00000
  44  5  4  178.67020   50.86146  137.24128  11158.00000
  44  5  5  186.89402   66.25412  117.94274  12047.00000
  45  0  0  133.71425  -32.12031   59.87429  3501.00000
  45  0  1  135.37635  -12.73789   62.28327  3897.00000
  45  0  2  141.55739   -2.36178   47.63870  4157.00000
  45  0  3  146.11581  -11.87993   30.24627  4130.00000
  45  0  4  143.79756  -31.81074   29.60158  3678.00000
  45  0  5  137.71386  -40.88880   44.46202  3305.00000
  45  1  0  143.66612  -34.20872   64.49214  6854.00000
  45  1  1  145.46392  -13.43132   67.04796  7628.00000
  45  1  2  152.13114   -2.22395   51.24818  8166.00000
  45  1  3  157.04614  -12.48571   32.49356  8129.00000
  45  1  4  154.55663  -33.92606   31.79059  7205.00000
  45  1  5  148.00301  -43.67104   47.81567  6490.00000
  45  2  0  157.25235  -37.07977   70.70169  9105.00000
  45  2  1  159.22615  -14.45853   73.41873  10156.00000
  45  2  2  166.49982   -2.19030   56.13888  10822.00000
  45  2  3  171.89305  -13.36678   35.62879  10786.00000
  45  2  4  169.18299  -36.72273   34.88914  9611.00000
  45  2  5  162.01463  -47.37960   52.42895  8679.00000
  45  3  0  172.69564  -40.12109   77.49658  12171.00000
  45  3  1  174.80706  -15.83804   80.17489  13208.00000
  45  3  2  182.60553   -2.94043   61.53856  13925.00000
  45  3  3  188.41283  -14.68165   39.60486  14037.00000
  45  3  4  185.61404  -39.73427   38.64077  12814.00000
  45  3  5  177.86859  -51.28626   57.64098  11631.00000
  45  4  0  189.97466  -43.32136   84.75956  15725.00000
  45  4  1  192.30856  -18.12457   86.91941  15838.00000
  45  4  2  200.52882   -4.64184   67.27283  16510.00000
  45  4  3  206.52472  -16.64556   44.68323  17049.00000
  45  4  4  203.70432  -42.71594   43.39014  16117.00000
  45  4  5  195.52065  -55.26995   63.47307  15053.00000
  45  5  0  205.62036  -45.70179   90.41674  11582.00000
  45  5  1  208.18640  -20.32240   92.41989  11228.00000
  45  5  2  216.55668   -6.63649   72.46720  11687.00000
  45  5  3  222.52129  -18.74691   49.79773  12035.00000
  45  5  4  219.64311  -44.91939   48.45151  11568.00000
  45  5  5  211.27059  -57.84890   68.73558  11116.00000
  46  0  0  143.72825   21.94685   36.26164  4276.00000
  46  0  1  140.25100   41.39821   36.67829  4109.00000
  46  0  2  141.34704   51.58378   20.25166  4030.00000
  46  0  3  146.04129   42.48855    2.56733  3867.00000
  46  0  4  149.58880   23.47122    1.33930  3908.00000
  46  0  5  148.50617   12.56925   18.37813  4194.00000
  46  1  0  154.39219   23.04760   39.41224  8371.00000
  46  1  1  150.65943   43.98859   39.82262  8045.00000
  46  1  2  151.84298   54.90572   22.14953  7867.00000
  46  1  3  156.89116   45.16422    3.13333  7582.00000
  46  1  4  160.70275   24.71576    1.82375  7665.00000
  46  1  5  159.53594   12.97889   20.13317  8257.00000
  46  2  0  168.90429   24.64337   43.56329  11049.00000
  46  2  1  164.85443   47.39619   43.95585  10620.00000
  46  2  2  166.13934   59.41251   24.72705  10455.00000
  46  2  3  171.65228   48.77052    4.00681  10114.00000
  46  2  4  175.78687   26.43209    2.64675  10218.00000
  46  2  5  174.53228   13.63759   22.54452  10960.00000
  46  3  0  185.28771   26.79762   47.55234  14146.00000
  46  3  1  180.98545   50.91443   47.96664  13536.00000
  46  3  2  182.34732   63.83788   27.56390  13603.00000
  46  3  3  188.25507   52.64284    5.31786  13405.00000
  46  3  4  192.64001   28.60130    4.03883  13364.00000
  46  3  5  191.30463   14.95205   25.24278  14245.00000
  46  4  0  203.66779   29.46385   51.05235  16645.00000
  46  4  1  199.20933   54.34150   51.46173  15647.00000
  46  4  2  200.59056   67.83821   30.40399  16324.00000
  46  4  3  206.59405   56.59021    7.57173  16557.00000
  46  4  4  211.10827   31.44441    6.54121  15927.00000
  46  4  5  209.77584   17.34534   28.34517  17140.00000
  46  5  0  220.16898   32.21939   53.90037  11753.00000
  46  5  1  215.70316   57.25954   54.34496  10975.00000
  46  5  2  217.06740   70.79842   33.07248  11554.00000
  46  5  3  222.99379   59.64728   10.35421  11729.00000
  46  5  4  227.59615   34.33708    9.38992  11158.00000
  46  5  5  226.25256   20.15759   31.16457  12047.00000
